2025346,503240490,503240918,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251212-repoint00076_v001.0002.cdf repoint00076 pivot=90.096
2025346,503242608,503246002,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251212-repoint00076_v001.0002.cdf repoint00076 pivot=90.096
2025346,503246844,503248120,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251212-repoint00076_v001.0002.cdf repoint00076 pivot=90.096
2025346,503252352,503260406,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251212-repoint00076_v001.0002.cdf repoint00076 pivot=90.096
2025346,503265061,503268455,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251212-repoint00076_v001.0002.cdf repoint00076 pivot=90.096
2025346,503279041,503279046,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251212-repoint00076_v001.0002.cdf repoint00076 pivot=90.096
2025346,503280312,503280317,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251212-repoint00076_v001.0002.cdf repoint00076 pivot=90.096
2025346,503284125,503296416,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251212-repoint00076_v001.0002.cdf repoint00076 pivot=90.096
2025347,503334931,503402113,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251213-repoint00077_v001.0002.cdf repoint00077 pivot=104.944
2025348,503405240,503488520,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251214-repoint00078_v001.0002.cdf repoint00078 pivot=90.096
2025349,503491632,503532731,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251215-repoint00079_v001.0001.cdf repoint00079 pivot=74.990
2025349,503535268,503538663,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251215-repoint00079_v001.0001.cdf repoint00079 pivot=74.990
2025350,503578042,503579741,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251216-repoint00080_v001.0001.cdf repoint00080 pivot=90.096
2025350,503581431,503661323,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251216-repoint00080_v001.0001.cdf repoint00080 pivot=90.096
2025351,503664435,503670795,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251217-repoint00081_v001.0001.cdf repoint00081 pivot=104.944
2025351,503672484,503680539,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251217-repoint00081_v001.0001.cdf repoint00081 pivot=104.944
2025351,503682228,503708499,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251217-repoint00081_v001.0001.cdf repoint00081 pivot=104.944
2025351,503709341,503710617,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251217-repoint00081_v001.0001.cdf repoint00081 pivot=104.944
2025351,503711883,503731799,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251217-repoint00081_v001.0001.cdf repoint00081 pivot=104.944
2025351,503733912,503733917,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251217-repoint00081_v001.0001.cdf repoint00081 pivot=104.944
2025351,503737301,503737306,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251217-repoint00081_v001.0001.cdf repoint00081 pivot=104.944
2025351,503738149,503739001,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251217-repoint00081_v001.0001.cdf repoint00081 pivot=104.944
2025351,503740691,503741119,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251217-repoint00081_v001.0001.cdf repoint00081 pivot=104.944
2025351,503744503,503745779,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251217-repoint00081_v001.0001.cdf repoint00081 pivot=104.944
2025352,503750829,503758458,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251218-repoint00082_v001.0002.cdf repoint00082 pivot=90.096
2025352,503760148,503760577,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251218-repoint00082_v001.0002.cdf repoint00082 pivot=90.096
